userid,timestamp,tweet_text,username,all_hashtags,followers_count,following_count,allnumberoftweetscount,retweets,likes 
1302867769432715265,2020-11-21 22:56:00,"b'We have now 5 awesome designed wallets in our collection ""\xf0\x9f\x94\x90 Wallets"" apps on Bitcoin SV.   Check them out here https://t.co/OIVfgOeuX5  Have you used them all?   #bitcoin #bsv #socialmedia #blockchain https://t.co/NFnse6bj9A'",b'UseThatBitcoin',"['bitcoin', 'bsv', 'socialmedia', 'blockchain']",72,80,131,2,1
1169594524441731074,2020-11-21 22:55:47,"b'@MacnBTC Everyone  is talking about $ORN  @Orion_Protocol is an inter-operable #Blockchain platform combining best FT of #trad #crypto #exchanges #brokers, instant #trading #Apps &amp; aggregates every #CEX #DEX, &amp; #swap pool in market into one #decentralized platform. #bnb #BTC #ETH @binance https://t.co/fewC1HAR4V'",b'ash_pik',"['Blockchain', 'trad', 'crypto', 'exchanges', 'brokers', 'trading', 'Apps', 'CEX', 'DEX', 'swap', 'decentralized', 'bnb', 'BTC', 'ETH']",984,3065,559,0,1
1243991712206331904,2020-11-21 22:55:45,"b""Actually, this doesn't only apply to software development but is true for many things... My favourite example: Do I need a #blockchain (\xf0\x9f\x85\xb1\xef\xb8\x8f) and if so, is #etherium, #Tezos or one of the other ones out there best suited for my application (\xf0\x9f\x85\xb0\xef\xb8\x8f)? https://t.co/aNw8WwotHJ""",b'HildebrandNiko',"['blockchain', 'etherium', 'Tezos']",24,38,38,0,2
1028487215406637056,2020-11-21 22:55:05,"b""\xf0\x9f\x94\xa5 Top 10 #Hashrate Gainers last 24h:  1. #EMC2 (302.8%) 2. #VIA (68.6%) 3. #XRC (67.0%) 4. #BCH (62.5%) 5. #BCD (59.7%) 6. #BITC (34.2%) 7. #LCC (31.3%) 8. #CCX (21.8%) 9. #MONA (19.3%) 10. #SIN (19.3%)  Don't forget to hodl!  #Mining #Blockchain #Bitcoin""",b'MiningExplorer0',"['Hashrate', 'EMC2', 'VIA', 'XRC', 'BCH', 'BCD', 'BITC', 'LCC', 'CCX', 'MONA', 'SIN', 'Mining', 'Blockchain', 'Bitcoin']",112,181,561,0,0
1028487215406637056,2020-11-21 22:55:04,"b""\xe2\x9d\x84\xef\xb8\x8f Top 10 #Hashrate Losers last 24h:  1. #CRM (-85.4%) 2. #KMD (-52.0%) 3. #RYO (-49.9%) 4. #BTCZ (-42.7%) 5. #VTC (-36.7%) 6. #XWP (-34.2%) 7. #AXE (-33.8%) 8. #BTG (-31.3%) 9. #DBIX (-29.0%) 10. #ZER (-27.6%)  Don't forget to hodl!  #Mining #Blockchain #Bitcoin""",b'MiningExplorer0',"['Hashrate', 'CRM', 'KMD', 'RYO', 'BTCZ', 'VTC', 'XWP', 'AXE', 'BTG', 'DBIX', 'ZER', 'Mining', 'Blockchain', 'Bitcoin']",112,181,561,1,0
617853906,2020-11-21 22:54:18,b'#blockchain #ethereum #bitcoinnews #crypto #cryptocurrency #bitcoin #forex Get 15% off all orders of #flowers &amp; #gifts with code RETAILMENOT15 at checkout.  Some exclusions may apply. https://t.co/nrlw6jsycc',b'bmurphypointman',"['blockchain', 'ethereum', 'bitcoinnews', 'crypto', 'cryptocurrency', 'bitcoin', 'forex', 'flowers', 'gifts']",70355,3260,791022,0,0
714480767120838656,2020-11-21 22:54:02,b'Blockchain and IoT are Contributing to Food Supply Chain https://t.co/1kiKLQn3k9 #IoT #IIoT #IoTPL #IntrernetOfThings #Sensors #Network #Tech #Technology #5G  #SmartThings #InternetOfEverything #Industry40 #SmartCity #Digital #DigitalCity #Blockchain https://t.co/ftGHa0JHxN',b'CioAmaro',"['IoT', 'IIoT', 'IoTPL', 'IntrernetOfThings', 'Sensors', 'Network', 'Tech', 'Technology', '5G', 'SmartThings', 'InternetOfEverything', 'Industry40', 'SmartCity', 'Digital', 'DigitalCity', 'Blockchain']",10097,6912,52721,1,5
1012024257516208128,2020-11-21 22:53:39,b'Interfinex project us working to build the future of finance and you can earn  ERC20 tokens and Interfinex Bill tokens in every liquidity pool of interfinex exchange. #Interfinex #DEFI #GEM #cryptocurrency #blockchain #bounty #Airdrop https://t.co/WCFPln47ft',b'RealAirdrop00',"['Interfinex', 'DEFI', 'GEM', 'cryptocurrency', 'blockchain', 'bounty', 'Airdrop']",5032,1706,1739,0,0
124214934,2020-11-21 22:53:26,b'Robots are making room in construction faster now. Specially post COVID-19 economy.    #ai #technology #machinelearning https://t.co/yxxrjfYDb8',b'DigiPixInfo',"['ai', 'technology', 'machinelearning']",167,330,902,0,0
1466726246,2020-11-21 22:53:20,b'Prominent #DeFi Coin Pickle Finance Plunges 50% in Wake of Attack https://t.co/vhW2Gdk6nU via @newsbtc #blockchain #cryptocurrency https://t.co/XtejJkGnP3',b'Coinboard',"['DeFi', 'blockchain', 'cryptocurrency']",5827,1405,77365,0,0
533341962,2020-11-21 22:53:16,"b'Love it that @nytimes is doing this, in fact we should do this for journals+grant agencies, as I\xe2\x80\x99ve said before https://t.co/saErbJ3TGq we should beware in science of analogous synthetic \xe2\x80\x9cfake data\xe2\x80\x9d, likely coming soon to a journal or grant application near you.... #FakeData #AI https://t.co/MfycrD1Q4b'",b'RafaCarazoSalas',"['FakeData', 'AI']",628,618,3040,2,0
286306529,2020-11-21 22:53:07,"b""Splunk\xe2\x80\x99s 'resource-based' pricing is misleading with users paying more than ever for #data storage, but there is a solution for #datamanagement #logmanagement #loganalytics #dataanalytics #NetOps #ITOps #SecOps #5G #IIoT #Cybermonday2020 #DataScience #AI https://t.co/qZBUfWy6XL""",b'LogZilla',"['data', 'datamanagement', 'logmanagement', 'loganalytics', 'dataanalytics', 'NetOps', 'ITOps', 'SecOps', '5G', 'IIoT', 'Cybermonday2020', 'DataScience', 'AI']",839,2365,6472,0,0
3243551873,2020-11-21 22:52:35,b'Japan\xe2\x80\x99s AGC brings AI to makeup routine with smart mirror - ... AGC plans to collaborate w https://t.co/ALfpHbRDG6 #ai #intoAInews',b'into_AI',"['ai', 'intoAInews']",19390,1718,499585,0,0
4270073055,2020-11-21 22:52:30,"b""@smart_minig Don't trust the page, it's a scam. He pays only 4 times and then disappears from a few, the page falls for a while and then leaves, the company still owes me money. IT'S A SCAM.  SCAAAAAAAAAAAAAM #Blockchain #Scam2020""",b'Stafferberg',"['Blockchain', 'Scam2020']",6,231,73,0,0
3243551873,2020-11-21 22:52:28,"b""Google\xe2\x80\x99s New AI Can Help the Blinds Run Races! - Google's upcoming artificial i https://t.co/gsUTShvsrB #ai #intoAInews""",b'into_AI',"['ai', 'intoAInews']",19390,1718,499585,1,0
3243551873,2020-11-21 22:52:20,b'Drap okays locally developed AI software that uses chest X-ray to detect Covid-19 in under a -  https://t.co/RAbjf1P2qu #ai #intoAInews',b'into_AI',"['ai', 'intoAInews']",19390,1718,499585,0,0
4235955258,2020-11-21 22:52:17,"b'Sunset Reflected  #tbaweek #cloud @ Blacks Point (udde i Kanada, Ontario) https://t.co/jzYqC3I3qu'",b'DominicJLangley',"['tbaweek', 'cloud']",38,391,66,0,1
1180322730710884352,2020-11-21 22:52:16,b'@Anonyme_Finance This is one of the most ongoing projects in the market at present. Customers are participating in this project with much more interest.  #Anonyme #Blockchain #Ecosystem #DEFI  #Cryptocurrency',b'DelightMedia2',"['Anonyme', 'Blockchain', 'Ecosystem', 'DEFI', 'Cryptocurrency']",76,629,295,0,0
3243551873,2020-11-21 22:52:12,b'Remote Sensing satellite tech with AI is reading air pollution accurately - This research uses the https://t.co/5YWG1FGtxp #ai #intoAInews',b'into_AI',"['ai', 'intoAInews']",19390,1718,499585,0,0
3243551873,2020-11-21 22:52:06,b'Ecosystem Integration Hastens and Strengthens Supply Chain AI Development and Deployment - The https://t.co/7sLCvcEeOk #ai #intoAInews',b'into_AI',"['ai', 'intoAInews']",19390,1718,499585,0,0
3243551873,2020-11-21 22:51:57,b'Penn State Designs New Type of Neuromorphic Computing using Graphene Memristors - While artificial https://t.co/tThz9myChh #ai #intoAInews',b'into_AI',"['ai', 'intoAInews']",19390,1718,499585,4,0
3243551873,2020-11-21 22:51:51,b'Can AI replace humans in psychology? - AI can not replace the human t https://t.co/LR0UJQrupi #ai #intoAInews',b'into_AI',"['ai', 'intoAInews']",19390,1718,499585,0,0
3243551873,2020-11-21 22:51:45,b'Autonomous Deep Learning Service Company https://t.co/IifvMGFnFO Raises $22 Million - AI Deconstructed \xe2\x80\x94 which is  https://t.co/yHfoIR1yF3 #ai #intoAInews',b'into_AI',"['ai', 'intoAInews']",19390,1718,499585,0,0
805075191743254528,2020-11-21 22:51:40,b'@HUMBLpay $TSNP #HUMBL BIG S/O #MICROCAPDAILY  @Block30Labs  #DGBully  #digitalpayments \xf0\x9f\x8c\x8d #blockchain https://t.co/JvWiG6nlYr',b'tha_builder',"['HUMBL', 'MICROCAPDAILY', 'DGBully', 'digitalpayments', 'blockchain']",1352,848,8015,0,7
1180322730710884352,2020-11-21 22:51:36,"b'@Anonyme_Finance This is one of the most ongoing projects in the market at present. Customers are participating in this project with much more interest. Hopefully, those of us who are working on this project will benefit a lot from here.  #Anonyme #Blockchain #Ecosystem #DEFI  #Cryptocurrency'",b'DelightMedia2',"['Anonyme', 'Blockchain', 'Ecosystem', 'DEFI', 'Cryptocurrency']",76,629,295,0,0
1194490507147104262,2020-11-21 22:51:29,"b""@TryPlotX @DefiSafety @AaveAave @BalancerLabs @CurveFinance @compoundfinance @NexusMutual Speaking of transparency and quality??? well just look for $PLOT @TryPlotX! Ain't no stopping with this right now.  A x100 at eoy! \xf0\x9f\x94\xa5\xf0\x9f\x9a\x80  #DeFi #blockchain #cryptocurrency https://t.co/mMn5fhs7rb""",b'Haroldmiong',"['DeFi', 'blockchain', 'cryptocurrency']",361,1374,2196,0,1
30297423,2020-11-21 22:51:00,b'What a Biden-Harris administration means for artificial intelligence https://t.co/aF4qDZcLQe #AI',b'nathanworks',['AI'],506,577,29351,2,0
729754661213884416,2020-11-21 22:50:59,"b'New article: ""Bitcoin price - With share price outpacing Bitcoin, Riot Blockchain appoints new director"" has been published on Fintech Zoom - https://t.co/32hacpQSbX @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
729754661213884416,2020-11-21 22:50:11,"b'New article: ""Does Norfolk Southern\'s (NYSE:NSC) CEO Salary Compare Well With Industry Peers?"" has been published on Fintech Zoom - https://t.co/YUuiSaR2CJ @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
87720071,2020-11-21 22:50:07,b'New York City wants to restrict artificial intelligence in #hiring #AI #Recruiting #HR  https://t.co/FIlFpv37r0 by @cbsmoneywatch',b'peterjmsimons',"['hiring', 'AI', 'Recruiting', 'HR']",753,679,27816,2,0
71301453,2020-11-21 22:50:05,"b""@urgonic When AI Sees a Man, It Thinks 'Official.' A Woman? 'Smile'  #ai #artificialIntelligence #Man #Woman https://t.co/hSrEvshPJ9 https://t.co/hAXNCUxryu""",b'gangstamovement',"['ai', 'artificialIntelligence', 'Man', 'Woman']",552,1109,189532,0,0
1095694821958799360,2020-11-21 22:50:01,"b'https://t.co/fFaFxc3CcC reduces the manual efforts for complex #DataCollection from #Cloud providers, and makes #Insights available immediately, so #ISVs have meaningful accurate, up to date information about cloud #Sales and customer usage patterns.   https://t.co/53BuTa4VWK'",b'Enterprise_Talk',"['DataCollection', 'Cloud', 'Insights', 'ISVs', 'Sales']",667,1011,4963,1,0
511723825,2020-11-21 22:49:23,"b""A bit scary that it's so easy to generate fake AI people. #AI #fake https://t.co/7UXDJvClbk""",b'jaklina51',"['AI', 'fake']",3700,3497,21302,0,0
729754661213884416,2020-11-21 22:49:04,"b'New article: ""American Express - American Express - \xe2\x80\x9cAll I need for Christmas is clients."" | Native | Fintech Zoom"" has been published on Fintech Zoom - https://t.co/9BuJpEoyUj @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
1216412251,2020-11-21 22:48:51,b'Join link: https://t.co/grLXXylQAP #Airdrop #PUSD #Blockchain #Ethereum',b'piredetanir',"['Airdrop', 'PUSD', 'Blockchain', 'Ethereum']",96,145,439,0,0
202590356,2020-11-21 22:48:44,b'This is what Tesla Autopilot see\xe2\x96\xb6\xef\xb8\x8f  #Analytics #AI #Rstats #Reactjs #MachineLearning #BigData  #DataScience #SelfDrivingCars #IoT #IIoT #flutter #DevCommunity #WomenWhoCode #SmartCity #EmergingTech #AutonomousVehicles #100DaysOfCode #FutureofWork #5G   https://t.co/rq5spKTDmw',b'HaroldSinnott',"['Analytics', 'AI', 'Rstats', 'Reactjs', 'MachineLearning', 'BigData', 'DataScience', 'SelfDrivingCars', 'IoT', 'IIoT', 'flutter', 'DevCommunity', 'WomenWhoCode', 'SmartCity', 'EmergingTech', 'AutonomousVehicles', '100DaysOfCode', 'FutureofWork', '5G']",74168,44780,89666,92,58
177997886,2020-11-21 22:48:43,"b'@JohnNosta @harvardmed @ShafiAhmed5 As world becomes more connected ( #Starlink #5G #WiFI6 &amp;Beyond) remote #DigitalHealth #TeleHealth will grow &amp; less local expertise will be needed! Unfortunately, fewer Complex #ML #DL enabled super-experts , &amp; more Simple #AI local providers- #Education will have to adapt to this'",b'ZGJR',"['Starlink', '5G', 'WiFI6', 'DigitalHealth', 'TeleHealth', 'ML', 'DL', 'AI', 'Education']",11486,5597,54856,0,2
11510772,2020-11-21 22:48:25,"b'coming up this Thursday: ""Rust in the Polymesh Project"" https://t.co/7G5s2AAnWK  #Rust #WASM, #Blockchain #securities, @PolymathNetwork'",b'mike_moran',"['Rust', 'WASM', 'Blockchain', 'securities']",615,1995,3673,0,3
1146202760896901120,2020-11-21 22:48:00,"b""The best new technologies are the ones that meet (and resolve) your customer's pain points. For example, answering services can break down any communication barriers! #Numa #AI #Virtual #Receptionist #AnsweringService #Automation #Innovation #Technology https://t.co/1KXlHqjtqt""",b'numa_helps',"['Numa', 'AI', 'Virtual', 'Receptionist', 'AnsweringService', 'Automation', 'Innovation', 'Technology']",58,242,200,0,0
729754661213884416,2020-11-21 22:47:58,"b'New article: ""Smartsheet Inc (NYSE:SMAR) Short Interest Down 18.2% in October"" has been published on Fintech Zoom - https://t.co/6C509cwWQ2 @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO https://t.co/mJQmsAH3oW'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
22168349,2020-11-21 22:47:41,b'\xe2\x80\x9cThe #Cloud Event\xe2\x80\x9d is free this year! Act accordingly \xf0\x9f\x98\x8a   #aws #reInvent #reinvent2020 https://t.co/HIyQQL2BQx https://t.co/w9E9gQcxD9',b'sarbjeetjohal',"['Cloud', 'aws', 'reInvent', 'reinvent2020']",22428,14341,64930,3,1
46217846,2020-11-21 22:47:26,b'Rise of Chatbots: 5 Effective Ways to Integrate Chatbots into Your B2B Marketing Strategy &gt;&gt; https://t.co/g49hG0byCl    #HighTech #marketingstrategy #b2bmarketing #B2BMarketers #personalization #B2Bsales #CX #AI #Technology #GrowthZymurgist \xe2\x96\x91',b'ckadya',"['HighTech', 'marketingstrategy', 'b2bmarketing', 'B2BMarketers', 'personalization', 'B2Bsales', 'CX', 'AI', 'Technology', 'GrowthZymurgist']",18741,2495,4540,0,0
729754661213884416,2020-11-21 22:46:58,"b'New article: ""Bragg to regulators: Stay in your lane"" has been published on Fintech Zoom - https://t.co/4XNz8Itydv @FintechZoom #Fintech #Blockchain #Crypto #Cryptocurrency #ICO'",b'FinTechZoom',"['Fintech', 'Blockchain', 'Crypto', 'Cryptocurrency', 'ICO']",4580,360,101229,0,0
859358503,2020-11-21 22:46:25,"b'https://t.co/8fmWguo1qt  My First AWS Certification, #aws #cloud'",b'muki_legend',"['aws', 'cloud']",55,228,514,1,2
1293875262887731200,2020-11-21 22:46:15,b'Fantastic Infographic $ALGO #ALGO #Algorand #blockchain #Security #tocken @Algorand @AlgoCommunity https://t.co/fQZQJWhJzb',b'Algorandgirl',"['ALGO', 'Algorand', 'blockchain', 'Security', 'tocken']",143,437,380,0,5
3413332276,2020-11-21 22:46:05,"b""\xf0\x9f\xa4\x96 Streamline #Data and #AI governance with deeper #DataIntelligence. See what's new at #BigID &gt;&gt; https://t.co/r8AOoQorf6 #DataPerspective #PrivacyMatters #DataGovernance #KnowYourData https://t.co/JO1EXLOBW5""",b'bigidsecure',"['Data', 'AI', 'DataIntelligence', 'BigID', 'DataPerspective', 'PrivacyMatters', 'DataGovernance', 'KnowYourData']",1871,887,14636,0,1
2810128968,2020-11-21 22:45:48,b'@ThatCryptoSugar @linkchainlink $LINK is our Moses. It will take us to the Promised Land. Amen! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe  #chainlink #link #BITCOIN #btc $btc #cryptocurrency #crypto #blockchain #DeFi #altseason #altseason2020 #bullrun https://t.co/VkedStfE2R',b'cryptoballer41',"['chainlink', 'link', 'BITCOIN', 'btc', 'cryptocurrency', 'crypto', 'blockchain', 'DeFi', 'altseason', 'altseason2020', 'bullrun']",816,137,5191,0,7
1045700375997747203,2020-11-21 22:45:13,"b'\xe2\x80\x9cThe goal of artificial intelligence is to create a \xe2\x80\x9cthinking machine,\xe2\x80\x9d that is, one that emulates human brain function.\xe2\x80\x9d  (The Decision Makers Handbook to Data Science) #AI #ML #DataScience via @s_kampakis https://t.co/fD5jaZEyPB'",b'TesseractAcade1',"['AI', 'ML', 'DataScience']",666,799,2984,4,1
54317231,2020-11-21 22:45:02,"b'2.3 million new jobs worldwide, eliminating 1.8 million traditional jobs. \xc2\xbb https://t.co/SsTmoVia7g    #AI #MachineLearning #ML #BigData #IoT #DeepLearning #Robotics'",b'arjenvanberkum',"['AI', 'MachineLearning', 'ML', 'BigData', 'IoT', 'DeepLearning', 'Robotics']",35873,25902,62583,2,1
1072116430924079104,2020-11-21 22:44:54,b'New AWS::IoT::TopicRuleDestination  Use the AWS::IoT::TopicRuleDestination to specify a topic rule destination. https://t.co/IWxYY2vzK6 #iot #cloudformation',b'cfnupdates',"['iot', 'cloudformation']",139,1,936,0,0
61287257,2020-11-21 22:44:46,"b'The next #crypto in my mini-series on @FinanceLeo is $lbry. Definitely the best #decentralized #blockchain video platform out there! Great support, #censorship free, with great community and reward system. #HIVETwitter @ThePixiePost @Jon_G_Olson @LBRYcom  https://t.co/BRy5XqgWv9'",b'ph1103',"['crypto', 'decentralized', 'blockchain', 'censorship', 'HIVETwitter']",801,1126,3399,6,30
1066790545119502337,2020-11-21 22:44:34,b'Vietnam\xe2\x80\x99s Education Ministry Adopts Blockchain Records #Blockchain #education via https://t.co/dk0caya0Oh https://t.co/AyMAmVRTew',b'SogatecniaI',"['Blockchain', 'education']",551,1431,27560,0,1
53990766,2020-11-21 22:44:10,b'How Industrial IoT Security Can Catch Up With OT/IT ... - Dark Reading #iot https://t.co/hRUtzwPfN3',b'dario_p89',['iot'],219,131,81681,0,0
1237153462216949760,2020-11-21 22:43:57,"b'AmazonCoin \xe2\xac\x87 $AMA \xe2\x9e\xa1 $0,0538  \xf0\x9f\x91\x89\xf0\x9f\x91\x89 https://t.co/sRxydrA0Fr \xf0\x9f\xa4\x91  #amazoncoin #amazon #nature #love #cryptocurrencies #cryptocurrency #crypto #cryptos #defi #dex #cryptonews #ether #blockchain #coin #token #ico #money #crowdfunding #xrp #bitcoin #ethereum  #eth #btc $xrp $btc $eth https://t.co/dBxZSd0MDJ'",b'amazoncoinio',"['amazoncoin', 'amazon', 'nature', 'love', 'cryptocurrencies', 'cryptocurrency', 'crypto', 'cryptos', 'defi', 'dex', 'cryptonews', 'ether', 'blockchain', 'coin', 'token', 'ico', 'money', 'crowdfunding', 'xrp', 'bitcoin', 'ethereum', 'eth', 'btc']",2,1,48,0,0
